ExperimentID,FormulationID,FormulationVariant,StructuralInstanceID,PairedBaseID,DeterministicDataID,DemandAssignmentID,ShareTableID,RepositoryInstanceID,ParallelTaskID,ShardID,Replication,Controller,Fairness,Resource,FairnessFamily,ApplicableDiagnostic,ObjectiveCriterion,RepositoryHorizon,BaseProfileLength,EvaluationHorizon,LookaheadHorizon,ImplementationStep,RequiredPeriodSupportEnd,RealizedPeriodEnd,RollingSolveCount,ConditionalSupportStream,ConditionalSupportSeedKeys,ConditionalSupportSeedExclusions,GridDirectionExclusivity,BatteryDirectionExclusivity
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BHI-96909b21ce,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,MULTISTAGE_RH,SA,savings,savings,proportional_savings,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BHI-96909b21ce,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,pv,pv,static_share_residual,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BHI-96909b21ce,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,LEXMMFPEA,pv,pv,lexicographic_pv,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BHI-96909b21ce,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,LEXMMFSA,savings,savings,lexicographic_savings,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BHI-96909b21ce,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,NONE,none,none,descriptive_only,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BHI-96909b21ce,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,PEA,pv,pv,proportional_pv,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BHI-96909b21ce,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,SA,savings,savings,proportional_savings,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BHI-96909b21ce,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,pv,pv,static_share_residual,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,DETERMINISTIC_RH,LEXMMFPEA,pv,pv,lexicographic_pv,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,DETERMINISTIC_RH,LEXMMFSA,savings,savings,lexicographic_savings,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,DETERMINISTIC_RH,NONE,none,none,descriptive_only,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,DETERMINISTIC_RH,PEA,pv,pv,proportional_pv,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,DETERMINISTIC_RH,SA,savings,savings,proportional_savings,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,DETERMINISTIC_RH,STATIC_DEMAND_SHARE,pv,pv,static_share_residual,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,MULTISTAGE_RH,LEXMMFPEA,pv,pv,lexicographic_pv,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,MULTISTAGE_RH,LEXMMFSA,savings,savings,lexicographic_savings,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,MULTISTAGE_RH,NONE,none,none,descriptive_only,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,MULTISTAGE_RH,PEA,pv,pv,proportional_pv,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,MULTISTAGE_RH,SA,savings,savings,proportional_savings,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,pv,pv,static_share_residual,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,LEXMMFPEA,pv,pv,lexicographic_pv,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,LEXMMFSA,savings,savings,lexicographic_savings,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,NONE,none,none,descriptive_only,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,PEA,pv,pv,proportional_pv,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,SA,savings,savings,proportional_savings,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
oos_experiment,shared_battery_mode_node_level_v1,aggregate_only,SI-Drahi_15-d2-HET-ULO-BLO-4ccf44690f,PB-Drahi_15-d2-HET-ULO-06c382edca,DD-Drahi_15-d2-9b3d0b00dc,DA-Drahi_15-HET-d2-c7fbf4a5a3,ST-1efa9949279e,5_56,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,TK-PB-Drahi_15-d2-HET-ULO-06c382edca-r2,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,pv,pv,static_share_residual,risk_neutral_expectation,24,24,24,24,4,44,24,6,lookahead_support,experiment_seed|oos_replication|rolling_start,controller|fairness_policy|solver_phase|worker|retry|execution_order,false,false
