FormulationID,Replication,Controller,Fairness,Period,RealizedNode,SharedBatteryMode,AggregateCharge,AggregateDischarge,StateOfChargeBefore,StateOfChargeAfter,ChargingLinkResidual,DischargingLinkResidual,SimultaneousFlowFlag,SimultaneousFlowResidual,IntegralityResidual,BatteryTransitionResidual,StateOfChargeBoundResidual,TerminalResidual
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,14,1,1,0.0,0.0,9.852631578947367,9.852631578947367,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,15,1,1,4.000000000000004,0.0,9.852631578947367,13.652631578947371,4.440892098500626e-15,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,16,1,1,0.0,0.0,13.652631578947371,13.652631578947371,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,17,1,1,0.0,0.0,13.652631578947371,13.652631578947371,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,18,1,0,0.0,0.3900000000000059,13.652631578947371,13.24210526315789,0.0,0.0,false,0.0,0.0,1.7763568394002505e-15,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,19,1,0,0.0,4.0,13.24210526315789,9.031578947368416,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,20,1,0,0.0,4.0,9.031578947368416,4.821052631578943,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,21,1,0,0.0,4.0,4.821052631578943,0.6105263157894694,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,22,1,1,0.0,0.0,0.6105263157894694,0.6105263157894694,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,23,1,1,4.0,0.0,0.6105263157894694,4.410526315789469,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,STATIC_DEMAND_SHARE,24,1,0,0.0,4.0,4.410526315789469,0.19999999999999574,0.0,0.0,false,0.0,0.0,4.274358644806853e-15,4.274358644806853e-15,4.274358644806853e-15
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,1,1,1,-2.7755575615628914e-17,0.0,0.2,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,2,1,1,4.000000000000001,0.0,0.19999999999999998,4.000000000000001,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,3,1,1,4.000000000000001,0.0,4.000000000000001,7.800000000000002,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,4,1,1,0.0,0.0,7.800000000000002,7.800000000000002,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,5,1,0,0.0,4.0,7.800000000000002,3.589473684210528,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,6,1,1,0.0,0.0,3.589473684210528,3.589473684210528,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,7,1,1,0.0,0.0,3.589473684210528,3.589473684210528,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,8,1,1,4.0,0.0,3.589473684210528,7.389473684210528,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,9,1,1,0.0,0.0,7.389473684210528,7.389473684210528,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,10,1,1,2.1606648199445937,0.0,7.389473684210528,9.442105263157892,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,11,1,1,0.0,0.0,9.442105263157892,9.442105263157892,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,12,1,1,0.0,0.0,9.442105263157892,9.442105263157892,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,13,1,1,0.0,0.0,9.442105263157892,9.442105263157892,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,14,1,1,0.0,0.0,9.442105263157892,9.442105263157892,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,15,1,1,4.0,0.0,9.442105263157892,13.242105263157892,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,16,1,1,0.0,0.0,13.242105263157892,13.242105263157892,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,17,1,1,0.0,0.0,13.242105263157892,13.242105263157892,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,18,1,1,0.0,0.0,13.242105263157892,13.242105263157892,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,19,1,0,0.0,4.0,13.242105263157892,9.03157894736842,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,20,1,0,0.0,4.0,9.03157894736842,4.821052631578946,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,21,1,0,0.0,4.0,4.821052631578946,0.6105263157894729,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,22,1,1,0.0,0.0,0.6105263157894729,0.6105263157894729,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,23,1,1,4.0,0.0,0.6105263157894729,4.410526315789473,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,STATIC_DEMAND_SHARE,24,1,0,0.0,4.0,4.410526315789473,0.1999999999999993,0.0,0.0,false,0.0,0.0,7.216449660063518e-16,7.216449660063518e-16,7.216449660063518e-16
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,1,1,1,-2.7755575615628914e-17,0.0,0.2,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,2,1,1,4.0,0.0,0.19999999999999998,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,3,1,1,0.43213296398891954,0.0,4.0,4.410526315789474,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,4,1,0,0.0,0.0,4.410526315789474,4.410526315789474,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,5,1,0,0.0,4.0,4.410526315789474,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,6,1,1,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,7,1,1,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,8,1,1,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,9,1,1,3.9999999999999996,0.0,0.20000000000000018,3.9999999999999996,0.0,0.0,false,0.0,0.0,4.440892098500626e-16,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,10,1,1,4.000000000000001,0.0,3.9999999999999996,7.800000000000001,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,11,1,1,4.0,0.0,7.800000000000001,11.600000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,12,1,1,4.000000000000001,0.0,11.600000000000001,15.400000000000002,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,13,1,1,4.0,0.0,15.400000000000002,19.200000000000003,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,14,1,1,4.000000000000001,0.0,19.200000000000003,23.000000000000004,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,15,1,1,4.000000000000001,0.0,23.000000000000004,26.800000000000004,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,16,1,1,4.0,0.0,26.800000000000004,30.600000000000005,0.0,0.0,false,0.0,0.0,3.552713678800501e-15,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,17,1,0,0.0,4.0,30.600000000000005,26.389473684210532,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,18,1,0,0.0,4.0,26.389473684210532,22.17894736842106,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,19,1,0,0.0,4.0,22.17894736842106,17.968421052631587,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,20,1,0,0.0,4.0,17.968421052631587,13.757894736842115,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,21,1,0,0.0,4.0,13.757894736842115,9.547368421052642,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,22,1,0,0.0,4.000000000000003,9.547368421052642,5.336842105263165,0.0,2.6645352591003757e-15,false,0.0,0.0,8.881784197001252e-16,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,23,1,0,0.0,0.8800000000000061,5.336842105263165,4.4105263157894745,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,PEA,24,1,0,0.0,4.0,4.4105263157894745,0.20000000000000107,0.0,0.0,false,0.0,0.0,1.0547118733938987e-15,0.0,1.0547118733938987e-15
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,1,1,1,-2.7755575615628914e-17,0.0,0.2,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,2,1,1,4.0,0.0,0.19999999999999998,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,3,1,1,0.43213296398891954,0.0,4.0,4.410526315789474,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,4,1,0,0.0,0.0,4.410526315789474,4.410526315789474,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,5,1,0,0.0,4.0,4.410526315789474,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,6,1,1,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,7,1,1,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,8,1,1,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,9,1,1,3.9999999999999996,0.0,0.20000000000000018,3.9999999999999996,0.0,0.0,false,0.0,0.0,4.440892098500626e-16,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,10,1,1,4.0,0.0,3.9999999999999996,7.799999999999999,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,11,1,1,4.0,0.0,7.799999999999999,11.599999999999998,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,12,1,1,4.000000000000001,0.0,11.599999999999998,15.399999999999999,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,13,1,1,4.0,0.0,15.399999999999999,19.2,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,14,1,1,4.000000000000001,0.0,19.2,23.0,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,15,1,1,4.0,0.0,23.0,26.8,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,16,1,1,4.0,0.0,26.8,30.6,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,17,1,0,0.0,4.0,30.6,26.38947368421053,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,18,1,0,0.0,4.0,26.38947368421053,22.178947368421056,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,19,1,0,0.0,3.9999999999999964,22.178947368421056,17.968421052631587,0.0,0.0,false,0.0,0.0,3.552713678800501e-15,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,20,1,0,0.0,3.9999999999999982,17.968421052631587,13.757894736842115,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,21,1,0,0.0,4.0,13.757894736842115,9.547368421052642,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,22,1,0,0.0,4.0,9.547368421052642,5.336842105263169,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,23,1,0,0.0,0.8800000000000106,5.336842105263169,4.410526315789474,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,PEA,24,1,0,0.0,4.0,4.410526315789474,0.20000000000000018,0.0,0.0,false,0.0,0.0,1.6653345369377348e-16,0.0,1.6653345369377348e-16
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,1,1,1,-2.7755575615628914e-17,0.0,0.2,0.19999999999999998,0.0,0.0,false,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,2,1,1,4.0,0.0,0.19999999999999998,4.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,3,1,1,0.43213296398891954,0.0,4.0,4.410526315789474,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,4,1,0,0.0,0.0,4.410526315789474,4.410526315789474,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,5,1,0,0.0,4.0,4.410526315789474,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,6,1,1,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,7,1,1,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,8,1,1,0.0,0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,9,1,1,4.000000000000001,0.0,0.20000000000000018,4.000000000000001,8.881784197001252e-16,0.0,false,0.0,0.0,8.881784197001252e-16,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,10,1,1,4.0,0.0,4.000000000000001,7.800000000000001,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,11,1,1,4.000000000000001,0.0,7.800000000000001,11.600000000000001,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,12,1,1,4.000000000000001,0.0,11.600000000000001,15.400000000000002,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,13,1,1,4.000000000000001,0.0,15.400000000000002,19.200000000000003,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,14,1,1,4.0,0.0,19.200000000000003,23.000000000000004,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,15,1,1,4.0,0.0,23.000000000000004,26.800000000000004,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,16,1,1,4.0,0.0,26.800000000000004,30.600000000000005,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,17,1,0,0.0,4.0,30.600000000000005,26.389473684210532,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,18,1,0,0.0,4.0,26.389473684210532,22.17894736842106,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,19,1,0,0.0,4.0,22.17894736842106,17.968421052631587,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,20,1,0,0.0,4.0,17.968421052631587,13.757894736842115,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,21,1,0,0.0,4.0,13.757894736842115,9.547368421052642,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,22,1,0,0.0,4.0,9.547368421052642,5.336842105263169,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,23,1,0,0.0,0.8800000000000097,5.336842105263169,4.4105263157894745,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,MULTISTAGE_RH,PEA,24,1,0,0.0,4.0,4.4105263157894745,0.20000000000000107,0.0,0.0,false,0.0,0.0,1.0547118733938987e-15,0.0,1.0547118733938987e-15
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,1,1,1,0.0,0.0,0.2,0.2,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,2,1,1,3.9999999999999996,0.0,0.2,3.9999999999999996,0.0,0.0,false,0.0,0.0,4.440892098500626e-16,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,3,1,1,4.0,0.0,3.9999999999999996,7.799999999999999,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,4,1,1,4.0,0.0,7.799999999999999,11.599999999999998,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,5,1,0,0.0,3.999999999999999,11.599999999999998,7.389473684210525,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,6,1,1,4.0,0.0,7.389473684210525,11.189473684210526,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,7,1,1,3.889196675900267,0.0,11.189473684210526,14.88421052631578,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,8,1,1,4.0,0.0,14.88421052631578,18.68421052631578,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,9,1,1,4.0,0.0,18.68421052631578,22.48421052631578,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,10,1,1,4.0,0.0,22.48421052631578,26.284210526315782,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,11,1,0,0.0,0.0,26.284210526315782,26.284210526315782,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,12,1,0,0.0,0.0,26.284210526315782,26.284210526315782,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,13,1,0,0.0,0.0,26.284210526315782,26.284210526315782,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,14,1,0,0.0,0.0,26.284210526315782,26.284210526315782,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,15,1,1,4.000000000000001,0.0,26.284210526315782,30.084210526315783,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,16,1,1,4.000000000000001,0.0,30.084210526315783,33.88421052631578,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,17,1,0,0.0,4.0,33.88421052631578,29.67368421052631,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,18,1,0,0.0,4.0,29.67368421052631,25.463157894736838,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,19,1,0,0.0,4.0,25.463157894736838,21.252631578947366,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,20,1,0,0.0,3.999999999999999,21.252631578947366,17.042105263157893,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,21,1,0,0.0,4.0,17.042105263157893,12.83157894736842,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,22,1,0,0.0,3.999999999999999,12.83157894736842,8.621052631578948,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,23,1,0,0.0,4.000000000000002,8.621052631578948,4.410526315789472,0.0,1.7763568394002505e-15,false,0.0,0.0,1.7763568394002505e-15,0.0,0.0
shared_battery_mode_node_level_v1,2,DETERMINISTIC_RH,SA,24,1,0,0.0,3.999999999999992,4.410526315789472,0.2000000000000064,0.0,0.0,false,0.0,0.0,6.38378239159465e-15,0.0,6.38378239159465e-15
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,SA,1,1,1,0.7534626038781105,0.0,0.2,0.9157894736842049,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,SA,2,1,1,4.000000000000001,0.0,0.9157894736842049,4.715789473684206,8.881784197001252e-16,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,SA,3,1,1,4.0,0.0,4.715789473684206,8.515789473684205,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,SA,4,1,1,4.0,0.0,8.515789473684205,12.315789473684205,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
shared_battery_mode_node_level_v1,2,TWO_STAGE_RH,SA,5,1,0,0.0,4.0,12.315789473684205,8.105263157894733,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
