ConfigID,RandomInstanceID,TreeSpec,Fairness,ConditionalStage,House,ExpectedPV,ExpectedESS,ExpectedPVPlusESS,ExpectedPSR,ExpectedESR,ExpectedPESR,ExpectedSavings,ExpectedSavingsRate,ExpectedCost,PVShare,ESSShare,PVESSShare,SavingsShare,RunTimeSec,ModelSolveTimeSec
C0001,R001,2:2:12,NONE,,1,900.9394213800424,0.0,900.9394213800424,0.8898466332060508,0.0,0.8898466332060508,164402.24622118822,0.8944588316769415,19398.55086297164,0.30890063916870547,0.0,0.30763491205707155,0.3069760585674565,3.343235969543457,0.0
C0001,R001,2:2:12,NONE,,2,830.7911338243638,0.0,830.7911338243638,0.8294269779006828,0.0,0.8294269779006828,153063.99778711036,0.8388059196332083,29414.444727985298,0.28484924309443077,0.0,0.2836820671032017,0.2858049925062966,3.343235969543457,0.0
C0001,R001,2:2:12,NONE,,3,95.44501487431992,4.0,99.44501487431992,0.11517414648879057,0.0048625338591495315,0.1200366803479401,18996.174430493906,0.11584429856643515,144984.05304353975,0.03272475973465837,0.3333333333333333,0.03395650992662099,0.035470140393868706,3.343235969543457,0.0
C0001,R001,2:2:12,NONE,,4,1025.013860301885,0.0,1025.013860301885,0.9900452876352406,0.0,0.9900452876352406,186045.483783247,0.9894109815666489,1991.1230963932962,0.3514414277921487,0.0,0.3500013888705559,0.3473888626145563,3.343235969543457,0.0
C0001,R001,2:2:12,NONE,,5,64.40997778052312,7.999999999999999,72.40997778052312,0.07682374839754921,0.009514608840918797,0.086338357238468,13046.065694522316,0.07769907296001667,154858.970974779,0.022083930210056685,0.6666666666666666,0.024725122042549785,0.024359945917821795,3.343235969543457,0.0
C0002,R002,2:2:12,NONE,,1,28.761897630835563,0.0,28.761897630835563,0.035419255323858076,0.0,0.035419255323858076,3235.0409170658386,0.019381107155692506,163682.199211585,0.02297013548448099,0.0,0.02270126860973145,0.013228796853842172,0.006150960922241211,0.0
C0002,R002,2:2:12,NONE,,2,205.3681658618995,0.0,205.3681658618995,0.2537868407295369,0.0,0.2537868407295369,40409.31093931766,0.24777054404261412,122682.35556793128,0.16401332953044628,0.0,0.162093543234109,0.16524259789110302,0.006150960922241211,0.0
C0002,R002,2:2:12,NONE,,3,471.5472663092959,0.0,471.5472663092959,0.6074032425966873,0.0,0.6074032425966873,90160.63118139548,0.5854199857227466,63849.5382358395,0.37659214052861145,0.0,0.3721841059331005,0.3686867352499069,0.006150960922241211,0.0
C0002,R002,2:2:12,NONE,,4,477.2091058827551,4.0,481.2091058827551,0.568636260914365,0.004788055851245477,0.5734243167656106,94052.0061326827,0.5664794395647125,71976.97844079635,0.38111385963640515,0.26972353337828725,0.37981002888980003,0.384599426938332,0.006150960922241211,0.0
C0002,R002,2:2:12,NONE,,5,69.25670688690585,10.83,80.08670688690584,0.08882576017647868,0.013771071473648607,0.10259683165012728,16688.372951888334,0.11090186207757145,133790.37140152458,0.05531053482005594,0.7302764666217127,0.06321105333325888,0.06824244306681584,0.006150960922241211,0.0
