Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2019-09-01 00:00:00+00:00,-0.42,-0.16,-0.51,19.26,1.15,1.93,0.05,0.59,2.84,1.27,5.27,90.0,-175.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.09,322.45,3.33,77.18,0.0,0.0,17.88,59.68,0.0,0.0,37331.93,87.23,27.0,1968.27,36354.57,2018.3,-9.2,4091.73,-801.63,1163.83,-7569.93,24.0,-221.0,-2400.0,-2080.0,-2329.0,-962.0
2019-09-01 00:15:00+00:00,-0.36,-0.16,-0.43,17.95,0.93,1.93,0.05,0.59,2.84,0.92,4.83,90.0,-170.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04,320.11,2.96,78.12,0.0,0.0,17.63,58.45,0.0,0.0,37018.93,87.73,27.0,1990.27,36450.07,1956.8,-3.2,3964.73,-595.13,1161.33,-8021.93,24.0,-221.0,-2400.0,-2080.0,-2329.0,-962.0
2019-09-01 00:30:00+00:00,-0.38,-0.21,-0.45,18.03,0.92,1.93,0.05,0.61,2.84,0.83,4.98,90.0,-166.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,321.81,3.23,77.53,0.0,0.0,17.49,58.24,0.0,0.0,36452.3,88.0,27.0,1978.67,36451.07,1891.33,0.0,3863.17,-616.37,1160.23,-8391.57,24.0,-102.47,-2400.0,-2080.0,-2329.0,-1252.5
2019-09-01 00:45:00+00:00,-0.37,-0.2,-0.44,18.38,0.92,1.93,0.05,0.65,2.84,0.81,5.04,90.0,-162.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86,328.65,3.36,76.96,0.0,0.0,17.46,59.19,0.0,0.0,35595.8,88.0,27.0,1928.67,36344.07,1821.33,0.0,3790.67,-897.87,1160.73,-8667.07,24.0,151.53,-2400.0,-2080.0,-2329.0,-1875.0
2019-09-01 01:00:00+00:00,-0.33,-0.19,-0.4,18.13,0.92,1.95,0.05,0.64,2.84,0.93,4.84,90.0,-158.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69,342.46,2.89,77.29,0.0,0.0,17.44,60.14,0.0,0.0,34959.1,88.0,27.23,1897.33,36344.4,1758.33,0.0,3708.37,-1206.2,1161.0,-8819.37,24.0,287.0,-2400.0,-2080.0,-2329.0,-2212.6
2019-09-01 01:15:00+00:00,-0.25,-0.12,-0.3,19.11,0.93,2.62,0.05,0.59,2.84,0.9,5.19,90.0,-153.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.52,323.46,2.47,77.56,0.0,0.0,17.41,61.09,0.0,0.0,34573.6,88.0,27.73,1887.33,36467.4,1703.33,0.0,3614.87,-1545.2,1161.0,-8830.87,24.0,287.0,-2400.0,-2080.0,-2329.0,-2224.6
2019-09-01 01:30:00+00:00,-0.24,-0.09,-0.28,18.37,1.14,1.92,0.05,0.59,2.84,0.82,4.68,90.0,-149.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35,313.06,4.11,77.96,0.0,0.0,17.38,61.62,0.0,0.0,34175.5,88.0,27.77,1914.43,36540.23,1650.43,0.0,3532.33,-1897.27,1160.53,-8840.97,24.47,428.63,-2400.0,-2076.97,-2329.0,-2522.2
2019-09-01 01:45:00+00:00,-0.33,-0.15,-0.45,18.12,0.92,1.92,0.05,0.59,2.84,0.88,4.92,90.0,-145.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.19,318.25,3.34,76.71,0.0,0.0,17.33,61.67,0.0,0.0,33763.0,88.0,27.27,1983.93,36555.73,1599.93,0.0,3462.33,-2264.27,1159.53,-8849.47,25.47,732.13,-2400.0,-2070.47,-2329.0,-3146.2
2019-09-01 02:00:00+00:00,-0.27,-0.09,-0.37,18.67,0.92,1.89,0.05,0.59,2.86,0.92,5.66,90.0,-142.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16,318.37,3.17,75.95,0.0,0.0,17.28,61.72,0.0,0.0,33441.5,87.53,27.0,2032.9,36617.43,1542.9,0.0,3430.83,-2459.77,1161.33,-8998.43,26.0,894.0,-2400.0,-2067.0,-2329.0,-3479.0
2019-09-01 02:15:00+00:00,-0.23,-0.06,-0.28,18.0,0.92,1.91,0.05,0.62,2.87,0.82,4.6,90.0,-138.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03,316.61,3.28,76.64,0.0,0.0,17.23,61.77,0.0,0.0,33224.0,86.53,27.0,2058.4,36731.93,1478.4,0.0,3443.33,-2459.27,1166.33,-9307.93,26.0,894.0,-2400.0,-2067.0,-2329.0,-3479.0
