Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2019-08-01 00:00:00+00:00,-0.87,-0.46,-0.96,21.83,1.14,1.85,0.63,0.57,2.81,3.84,5.11,90.0,-177.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,246.73,1.4,54.78,0.0,0.0,17.63,52.23,0.0,0.0,38790.47,430.93,21.23,4390.23,36578.13,961.2,0.0,4031.5,-960.4,1135.2,-7797.57,46.47,-1368.0,-1200.0,-2112.0,-2341.0,-549.0
2019-08-01 00:15:00+00:00,-0.83,-0.42,-0.93,21.85,1.12,1.81,0.63,0.57,2.82,4.01,4.82,90.0,-173.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24,247.3,1.76,54.58,0.0,0.0,17.15,52.08,0.0,0.0,38386.47,432.93,21.73,4435.73,36724.13,985.2,0.0,3934.0,-1383.4,1114.2,-7878.07,47.47,-1368.0,-1200.0,-2112.0,-2341.0,-549.0
2019-08-01 00:30:00+00:00,-0.82,-0.51,-0.9,22.28,1.12,1.84,0.63,0.62,2.81,4.19,4.97,90.0,-169.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,242.67,2.0,55.06,0.0,0.0,16.85,51.91,0.0,0.0,37859.73,401.33,22.0,4443.67,36792.43,1007.33,0.0,3830.67,-1786.57,1104.17,-7955.3,47.53,-1368.0,-1200.0,-2155.17,-2341.0,-665.2
2019-08-01 00:45:00+00:00,-0.67,-0.37,-0.72,22.39,1.11,1.86,0.63,0.63,2.81,4.2,5.0,90.0,-165.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,230.16,1.92,55.53,0.0,0.0,16.75,51.71,0.0,0.0,37192.73,331.33,22.0,4408.67,36771.93,1027.33,0.0,3720.67,-2167.07,1106.67,-8028.8,46.53,-1368.0,-1200.0,-2247.67,-2341.0,-914.2
2019-08-01 01:00:00+00:00,-0.82,-0.33,-0.92,22.1,1.12,1.81,0.63,0.6,2.81,4.02,4.87,90.0,-162.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01,225.02,2.3,53.68,0.0,0.0,16.65,51.51,0.0,0.0,36669.93,296.57,22.0,4372.73,36718.77,1030.07,0.0,3641.47,-2416.43,1108.0,-8103.23,46.0,-1368.0,-1200.0,-2297.0,-2341.0,-1047.23
2019-08-01 01:15:00+00:00,-0.76,-0.42,-0.83,22.55,1.33,1.78,0.63,0.57,2.81,4.07,4.96,90.0,-158.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.83,228.46,1.98,53.95,0.0,0.0,16.55,51.31,0.0,0.0,36311.93,302.07,22.0,4335.73,36628.27,1013.07,0.0,3597.47,-2515.93,1108.0,-8178.73,46.0,-1368.0,-1200.0,-2297.0,-2341.0,-1047.73
2019-08-01 01:30:00+00:00,-0.96,-0.56,-0.99,22.34,1.11,1.8,0.65,0.57,2.81,4.34,5.01,90.0,-154.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73,226.55,2.16,53.54,0.0,0.0,16.5,50.98,0.0,0.0,35985.9,302.2,21.77,4219.63,36648.6,997.0,0.0,3539.23,-2584.87,1107.3,-8264.97,45.3,-1368.0,-1200.0,-2297.0,-2341.0,-1149.97
2019-08-01 01:45:00+00:00,-1.14,-0.6,-1.19,22.98,1.11,1.8,1.04,0.57,2.82,4.88,4.8,90.0,-151.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.83,228.45,2.0,52.37,0.0,0.0,16.5,50.5,0.0,0.0,35696.4,296.2,21.27,4013.13,36795.6,982.0,0.0,3464.73,-2618.87,1105.8,-8363.47,43.8,-1368.0,-1200.0,-2297.0,-2341.0,-1368.47
2019-08-01 02:00:00+00:00,-1.05,-0.69,-1.11,22.6,1.1,1.8,0.63,0.58,2.82,4.58,4.85,90.0,-147.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,228.5,1.95,53.62,0.0,0.0,16.5,50.03,0.0,0.0,35498.37,293.7,21.23,3902.3,36976.43,974.7,0.0,3387.43,-2635.13,1105.23,-8527.3,43.0,-1368.0,-1200.0,-2297.0,-2341.0,-1485.0
2019-08-01 02:15:00+00:00,-1.15,-0.64,-1.24,23.07,1.34,1.8,0.63,0.59,2.82,4.52,5.06,90.0,-144.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,234.56,2.13,52.5,0.0,0.0,16.5,49.55,0.0,0.0,35404.87,295.2,21.73,3900.8,37195.93,976.2,0.0,3306.93,-2631.13,1105.73,-8765.8,43.0,-1368.0,-1200.0,-2297.0,-2341.0,-1485.0
2019-08-01 02:30:00+00:00,-1.14,-0.68,-1.23,22.51,1.1,1.79,0.63,0.63,2.81,4.64,4.65,90.0,-140.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53,255.61,1.97,52.75,0.0,0.0,16.46,49.35,0.0,0.0,35419.63,296.0,21.53,3962.53,37333.07,973.97,0.0,3248.6,-2655.6,1107.4,-8867.1,43.47,-1368.0,-1200.0,-2297.0,-2341.0,-1265.9
2019-08-01 02:45:00+00:00,-0.8,-0.68,-0.82,24.02,1.1,1.83,0.79,0.62,2.81,5.3,5.19,90.0,-137.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,311.03,2.2,57.95,0.0,0.0,16.39,49.45,0.0,0.0,35558.13,296.0,20.53,4096.53,37376.07,967.47,0.0,3215.6,-2712.6,1110.4,-8811.6,44.47,-1368.0,-1200.0,-2297.0,-2341.0,-796.4
2019-08-01 03:00:00+00:00,-1.01,-0.68,-1.09,26.56,1.1,1.91,0.64,0.6,2.97,5.39,8.19,90.0,-134.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,323.51,2.22,60.14,0.0,0.0,16.32,49.55,0.0,0.0,35881.2,299.73,20.0,4162.4,37364.0,960.73,0.0,3205.93,-2662.27,1110.37,-8579.47,45.0,-1368.0,-1200.0,-2297.0,-2341.0,-546.7
2019-08-01 03:15:00+00:00,-1.15,-0.72,-1.27,29.03,1.31,1.91,0.63,0.86,2.97,5.77,9.12,90.0,-131.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,333.0,1.73,60.76,0.0,0.0,16.24,49.65,0.0,0.0,36415.2,307.73,20.0,4150.4,37289.0,953.73,0.0,3222.93,-2489.27,1106.87,-8145.47,45.0,-1368.0,-1200.0,-2297.0,-2341.0,-548.2
2019-08-01 03:30:00+00:00,-1.15,-0.75,-1.21,27.13,1.13,1.85,1.01,0.57,2.81,5.73,7.41,90.0,-128.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,333.09,1.58,60.11,0.0,0.18,16.16,50.27,0.02,16.17,36960.87,342.8,20.0,4193.93,37296.83,949.77,0.0,3245.07,-2391.4,1104.3,-7799.9,45.7,-1368.0,-1200.0,-2297.0,-2187.7,-633.93
2019-08-01 03:45:00+00:00,-0.98,-0.71,-1.02,27.17,1.36,2.02,1.13,0.86,2.81,5.69,7.08,90.0,-125.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42,306.57,1.46,61.19,0.0,0.55,16.09,51.5,0.08,16.11,37519.87,408.8,20.0,4300.93,37399.33,949.27,0.0,3273.07,-2379.4,1102.8,-7555.4,47.2,-1368.0,-1200.0,-2297.0,-1859.2,-815.93
2019-08-01 04:00:00+00:00,-0.4,-0.71,-0.46,25.79,1.33,1.99,0.1,0.61,2.91,5.96,6.77,90.0,-122.39,0.09,16.53,0.0,22.17,0.01,10.44,0.47,16.15,320.99,1.93,63.2,0.0,0.93,16.02,52.72,0.14,16.05,38058.33,444.47,20.23,4404.2,37483.17,940.83,1.17,3390.9,-2233.23,1102.47,-7496.87,48.0,-1368.0,-1200.0,-2297.0,-1684.0,-913.0
2019-08-01 04:15:00+00:00,2.28,-0.6,2.22,26.02,1.42,2.67,0.08,0.92,2.83,6.0,5.6,90.0,-119.53,0.49,25.33,0.02,29.14,0.03,10.55,2.78,16.05,333.86,1.9,65.02,0.0,1.3,15.94,53.95,0.21,15.98,38573.33,445.47,20.73,4503.2,37545.67,923.33,3.67,3611.4,-1933.73,1103.47,-7650.87,48.0,-1368.0,-1200.0,-2297.0,-1684.0,-913.0
2019-08-01 04:30:00+00:00,9.58,-0.42,9.49,27.97,1.33,3.08,0.52,0.61,3.08,6.16,6.8,88.92,-116.7,1.66,26.7,0.06,31.54,0.07,10.68,8.67,15.8,338.86,1.66,66.48,0.0,7.73,16.0,56.14,1.4,16.26,39084.6,444.37,21.0,4552.27,37540.5,909.33,20.63,3806.0,-1643.57,1102.83,-7669.77,47.77,-1423.3,-1200.0,-2438.63,-1478.67,-811.27
2019-08-01 04:45:00+00:00,23.65,48.0,19.92,28.34,1.17,1.99,0.42,1.59,2.8,8.48,5.5,86.69,-113.92,3.47,27.98,0.12,32.73,0.14,10.77,16.96,15.59,336.2,2.1,68.15,0.0,21.08,16.23,59.44,3.93,16.92,39591.6,440.87,21.0,4544.27,37458.0,899.33,54.13,3971.0,-1364.07,1100.33,-7534.27,47.27,-1541.8,-1200.0,-2742.13,-1038.67,-593.27
